Age,Gender,Education Level,Marital Status,Tenure,Job Role,Department,Salary,Work Location,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn
41,female,bachelor's,single,14,analyst,it,86019,on-site,4,6,72,0,21,0.64,good,188,16,35,1.0,0
49,female,phd,single,5,analyst,sales,48907,remote,4,10,56,0,27,0.11,poor,278,18,24,5.4,0
32,female,high school,married,10,analyst,marketing,42385,on-site,3,30,9,0,8,0.77,average,272,7,33,3.7,0
25,female,master's,divorced,1,developer,marketing,129942,on-site,2,25,74,0,27,0.59,average,243,1,21,6.4,1
36,male,bachelor's,married,8,developer,it,115861,remote,2,22,78,0,2,0.5,good,256,5,16,1.7,0
27,male,bachelor's,divorced,11,analyst,sales,120127,on-site,2,15,65,0,43,0.04,average,254,1,40,9.7,1
51,male,bachelor's,married,8,developer,sales,84350,remote,3,49,16,0,38,0.46,average,186,19,48,8.2,0
59,male,high school,single,6,analyst,sales,119832,on-site,4,18,74,0,40,0.85,average,159,4,40,7.8,0
23,female,master's,single,13,manager,sales,72726,on-site,4,19,31,0,25,0.37,average,288,16,49,6.2,0
36,female,bachelor's,married,10,analyst,marketing,82521,on-site,1,9,68,0,13,0.98,good,290,14,13,4.0,1
32,female,bachelor's,single,8,developer,it,52937,on-site,4,43,17,0,0,0.79,good,250,3,3,6.9,0
29,male,high school,single,3,analyst,sales,148429,on-site,2,45,45,0,9,0.82,poor,184,8,34,9.3,0
47,male,bachelor's,single,9,developer,sales,127537,on-site,3,21,45,0,30,0.59,poor,198,6,31,9.3,1
26,female,phd,married,0,analyst,it,122098,on-site,1,22,1,0,47,0.28,average,271,4,3,5.9,1
27,female,master's,single,0,sales,it,96770,on-site,4,7,26,0,38,0.4,good,260,12,23,9.3,0
47,male,phd,single,1,manager,it,62951,on-site,3,38,7,0,48,0.62,poor,163,0,23,6.9,1
25,female,bachelor's,married,9,developer,marketing,81095,on-site,5,12,91,0,16,0.89,average,281,3,39,5.4,1
40,female,high school,single,13,developer,sales,77298,remote,4,12,27,0,36,0.73,good,269,5,19,9.7,0
41,male,bachelor's,married,10,analyst,sales,79191,on-site,3,6,55,0,3,0.36,poor,180,4,33,5.1,0
54,female,bachelor's,married,2,manager,hr,88046,remote,2,28,48,0,40,0.26,average,214,13,22,9.5,1
41,male,high school,single,13,analyst,it,102132,on-site,5,44,68,0,3,0.63,poor,183,10,14,3.0,0
33,female,master's,married,1,sales,sales,72298,hybrid,1,8,93,0,14,0.08,poor,158,16,7,4.2,0
22,male,bachelor's,single,3,developer,it,131343,on-site,1,25,90,0,35,0.37,average,290,0,3,7.5,0
47,male,high school,married,7,developer,hr,105443,remote,2,5,26,0,19,0.25,average,258,9,36,4.5,0
35,female,bachelor's,married,2,developer,sales,103547,on-site,3,32,88,1,40,0.87,good,161,9,18,3.6,0
59,male,bachelor's,divorced,3,manager,sales,91162,hybrid,5,28,26,0,33,0.66,average,261,12,29,3.7,0
58,female,master's,married,1,analyst,sales,81235,remote,4,18,11,0,11,0.12,average,237,1,13,2.3,0
32,male,bachelor's,single,0,manager,it,87886,on-site,2,31,3,0,7,0.51,average,271,19,24,1.6,0
57,male,bachelor's,married,13,analyst,it,54288,on-site,2,20,51,0,35,0.79,good,165,1,44,9.1,0
34,male,high school,single,7,developer,sales,149930,on-site,2,16,56,1,29,0.11,poor,153,19,7,6.5,1
24,male,master's,married,6,developer,it,130614,on-site,2,33,33,0,36,0.57,poor,243,8,17,5.5,0
54,female,master's,single,9,sales,it,122282,on-site,4,18,49,1,24,0.76,good,169,0,12,7.3,0
27,male,bachelor's,married,1,manager,it,65033,on-site,2,10,23,1,13,0.21,poor,239,17,24,9.0,0
31,female,high school,single,7,analyst,hr,101001,on-site,1,35,35,0,32,0.93,average,164,2,17,4.0,0
26,female,bachelor's,married,12,developer,it,78225,on-site,1,22,52,0,32,0.55,good,164,3,25,5.5,0
44,female,bachelor's,married,9,analyst,hr,133328,remote,2,22,16,0,17,0.63,average,187,1,14,1.4,0
31,male,phd,single,2,manager,hr,74498,on-site,3,33,31,0,27,0.35,average,230,2,45,8.0,1
23,female,phd,married,6,analyst,it,75968,on-site,1,34,53,0,5,0.77,good,200,17,34,1.6,0
34,male,master's,married,0,analyst,it,111898,on-site,5,16,59,0,33,0.6,average,236,18,42,4.8,0
23,male,high school,single,11,sales,sales,122165,on-site,3,12,54,0,30,0.92,average,248,9,7,7.5,0
41,male,phd,single,12,analyst,hr,121877,on-site,2,31,61,0,23,0.48,average,251,10,25,5.0,0
22,male,bachelor's,married,14,developer,it,78630,on-site,4,16,58,0,23,0.61,excellent,282,15,21,5.2,1
58,male,master's,single,13,developer,hr,41344,on-site,3,5,75,0,15,0.58,good,224,19,27,8.8,0
30,female,bachelor's,divorced,2,manager,it,69827,on-site,5,42,5,0,4,0.58,average,152,4,11,4.5,0
38,male,bachelor's,single,8,developer,it,63129,remote,3,41,31,0,5,0.71,poor,201,11,42,9.8,0
30,male,bachelor's,single,14,analyst,hr,70361,hybrid,1,47,1,0,40,0.1,average,182,11,47,7.4,0
32,female,high school,divorced,3,manager,it,73710,remote,1,42,15,0,46,0.6,good,240,15,5,8.0,1
36,male,bachelor's,divorced,0,developer,hr,136238,on-site,4,35,54,0,45,0.42,average,174,13,8,2.5,0
45,male,master's,single,10,analyst,it,124248,on-site,3,24,90,1,9,0.45,average,297,19,8,6.7,0
59,male,high school,married,13,analyst,it,35849,remote,4,2,67,0,22,0.43,average,288,11,41,3.1,0
56,female,high school,single,5,analyst,it,68235,hybrid,3,46,27,0,34,0.11,good,189,18,46,2.9,1
51,male,high school,married,0,analyst,it,148897,on-site,2,14,79,0,8,0.01,excellent,226,12,42,9.2,0
52,male,bachelor's,married,9,analyst,sales,68764,remote,3,45,22,0,37,0.11,average,294,4,47,3.0,0
26,female,phd,single,0,analyst,it,36343,remote,3,17,46,0,42,0.44,average,261,12,15,7.0,0
35,female,high school,single,1,analyst,marketing,111898,hybrid,2,9,9,0,49,0.38,poor,188,5,26,2.4,1
32,female,high school,single,14,sales,marketing,43446,on-site,5,4,60,0,33,0.14,good,155,5,11,10.0,0
30,female,master's,single,13,analyst,hr,77302,on-site,1,37,81,0,4,0.72,poor,206,16,34,1.6,0
55,male,master's,single,2,manager,sales,54732,on-site,3,20,98,1,17,0.71,average,159,0,36,3.4,0
33,male,high school,married,12,manager,marketing,68210,remote,4,43,52,0,0,0.91,good,238,5,13,8.4,0
56,male,master's,single,1,developer,it,146222,remote,2,0,67,0,39,0.85,average,282,9,37,7.4,0
56,male,bachelor's,married,7,developer,it,143969,hybrid,5,43,84,0,37,0.83,poor,156,12,29,8.9,0
22,male,master's,married,5,sales,it,145537,remote,1,24,58,1,17,0.8,average,168,10,20,6.7,0
43,male,bachelor's,married,14,developer,hr,75099,on-site,1,42,89,0,41,0.88,average,281,8,19,6.7,0
50,female,phd,married,0,manager,it,125948,on-site,4,28,15,0,40,0.51,average,223,17,22,5.8,0
29,female,high school,single,5,manager,marketing,42062,on-site,5,41,35,0,27,0.08,poor,261,16,23,5.1,0
32,male,bachelor's,married,0,developer,hr,85618,hybrid,4,33,18,0,42,0.57,poor,167,4,39,4.6,0
58,female,bachelor's,single,8,developer,marketing,87565,on-site,1,46,20,0,24,0.85,average,238,15,10,7.3,0
35,male,bachelor's,married,13,manager,it,106034,remote,3,18,98,0,11,0.09,poor,174,1,9,3.7,1
51,male,master's,single,2,developer,sales,87945,on-site,2,43,38,0,15,0.82,average,243,12,36,4.5,0
56,female,bachelor's,married,11,developer,sales,108438,remote,2,18,36,0,6,0.14,good,280,8,34,5.4,1
42,male,high school,married,0,developer,it,137489,on-site,4,35,56,0,48,0.03,poor,285,3,13,3.0,0
58,male,bachelor's,married,0,developer,sales,111253,remote,3,11,20,0,24,0.7,poor,155,18,14,6.4,0
26,male,bachelor's,single,1,developer,hr,122876,remote,1,31,84,0,12,0.65,good,220,3,1,7.0,0
40,female,phd,single,12,manager,it,110714,on-site,2,21,12,0,18,0.88,average,220,18,6,1.1,1
35,female,bachelor's,married,5,analyst,marketing,110740,on-site,2,0,0,0,42,0.66,average,187,5,23,2.7,0
47,male,bachelor's,single,0,manager,hr,105014,hybrid,4,0,34,0,49,0.26,average,222,8,34,4.9,1
25,female,master's,single,6,manager,it,115994,on-site,5,36,96,0,24,0.92,average,150,12,23,6.7,0
46,female,master's,married,10,sales,it,34122,on-site,2,23,49,0,23,0.9,good,233,7,1,6.4,0
46,female,bachelor's,married,11,analyst,sales,104758,on-site,4,12,52,0,34,0.94,average,229,6,24,1.8,0
39,female,bachelor's,single,3,developer,hr,76343,remote,1,48,8,1,35,0.74,poor,225,18,40,2.8,0
29,male,master's,married,6,developer,sales,147091,on-site,2,48,94,0,44,0.87,average,297,17,23,4.7,0
35,male,master's,married,3,developer,sales,118617,on-site,4,27,85,0,39,0.24,average,197,10,15,9.0,1
53,female,master's,single,10,developer,it,109068,on-site,5,32,56,1,3,0.59,average,212,15,18,8.1,0
59,female,phd,married,3,analyst,it,50308,hybrid,3,25,5,0,40,0.27,average,203,12,26,4.9,0
54,female,master's,married,13,analyst,sales,51657,on-site,2,16,47,1,8,0.33,good,243,19,45,9.2,0
44,female,master's,divorced,3,sales,sales,126828,on-site,4,24,58,0,13,0.83,good,275,4,1,7.9,0
36,female,phd,single,9,manager,it,120387,on-site,3,31,90,0,24,0.71,poor,271,17,31,6.0,1
54,female,high school,married,11,manager,it,103948,on-site,5,1,86,0,13,0.93,average,238,13,20,1.9,0
46,female,bachelor's,married,9,analyst,marketing,125822,on-site,2,42,93,0,42,0.78,good,213,11,48,5.1,0
38,female,bachelor's,single,7,analyst,sales,37254,remote,4,29,66,0,46,0.29,average,260,4,44,8.0,0
54,female,bachelor's,married,1,analyst,sales,136062,remote,3,49,83,0,9,0.88,good,249,11,2,1.9,0
23,male,master's,single,7,sales,it,54626,on-site,1,13,21,0,22,0.08,good,166,0,42,2.1,0
35,male,master's,single,9,developer,sales,54449,on-site,1,12,20,0,10,0.08,poor,262,16,14,8.8,0
27,male,master's,single,10,developer,it,75295,on-site,4,36,14,0,17,0.27,average,262,0,20,3.8,0
27,female,phd,single,0,analyst,sales,107171,on-site,3,10,48,0,20,0.81,good,274,16,7,8.0,1
24,female,bachelor's,married,12,analyst,sales,81428,remote,1,44,78,0,29,0.93,average,248,16,26,3.0,0
28,female,master's,single,6,developer,hr,113290,on-site,2,47,49,0,25,0.65,average,208,2,10,6.1,0
29,male,bachelor's,married,6,developer,it,50368,on-site,4,8,46,0,22,0.93,good,167,2,41,8.2,1
36,male,bachelor's,single,5,developer,sales,118258,on-site,5,35,78,0,35,0.6,poor,286,3,2,1.9,0
50,female,high school,married,13,developer,sales,42231,on-site,2,21,68,0,15,0.93,poor,254,2,11,6.0,0
54,male,master's,married,3,sales,hr,144602,on-site,4,3,40,1,29,0.42,average,175,8,21,5.2,0
51,male,bachelor's,single,4,analyst,sales,136596,on-site,1,30,83,0,8,0.97,good,250,5,28,5.0,1
48,male,master's,married,0,analyst,it,135776,remote,5,42,21,0,10,0.21,average,241,7,39,4.5,0
57,male,bachelor's,married,1,developer,sales,106803,on-site,2,37,91,0,23,0.23,average,165,3,2,6.6,0
50,female,bachelor's,married,9,sales,sales,100343,remote,3,40,90,0,7,0.24,average,257,16,29,7.0,0
59,male,bachelor's,single,6,analyst,it,83409,on-site,5,0,76,0,24,0.17,good,197,7,11,6.9,0
54,female,bachelor's,married,1,developer,sales,70175,remote,1,18,61,0,8,0.51,average,259,8,16,2.1,0
58,male,phd,single,7,developer,sales,34488,on-site,5,8,77,0,1,0.54,average,236,9,37,4.0,0
48,female,high school,single,6,analyst,hr,149993,on-site,1,11,9,0,32,0.78,good,280,1,12,5.2,1
54,male,phd,married,9,developer,it,31104,on-site,4,38,73,0,36,0.31,poor,257,3,35,9.6,0
25,female,phd,single,7,analyst,it,62329,on-site,2,42,18,0,39,0.91,average,173,13,30,7.1,0
43,female,phd,married,3,developer,marketing,35815,on-site,4,33,90,0,6,0.83,good,154,3,19,5.3,0
23,male,bachelor's,married,0,developer,hr,43036,on-site,5,10,87,0,7,0.75,average,257,14,47,6.8,0
31,female,phd,married,6,developer,it,39941,on-site,4,36,42,0,46,0.98,average,215,0,33,7.7,0
26,female,bachelor's,single,0,manager,sales,89472,remote,2,47,64,0,7,0.03,good,212,6,38,6.1,0
31,male,high school,divorced,14,manager,it,123918,on-site,5,46,26,1,21,0.99,average,176,19,21,9.1,0
54,male,bachelor's,married,6,developer,hr,45211,on-site,4,16,7,1,42,0.23,average,286,12,38,4.5,0
59,female,master's,single,8,analyst,it,109548,on-site,4,16,53,1,1,0.04,good,190,0,13,7.8,1
34,female,high school,single,4,manager,marketing,128504,on-site,4,15,80,0,3,0.45,good,250,7,2,1.5,0
52,male,bachelor's,married,13,manager,it,120814,hybrid,3,43,27,0,18,0.69,average,228,18,15,3.2,0
57,male,high school,married,14,developer,sales,47266,on-site,5,22,43,0,41,0.3,average,267,1,0,5.4,0
45,female,bachelor's,married,1,manager,hr,142861,on-site,2,42,90,0,4,0.45,average,172,5,47,9.8,0
36,female,high school,married,10,developer,it,134464,on-site,5,39,96,0,43,0.24,average,257,4,48,7.6,0
50,female,master's,single,13,developer,it,140278,remote,5,39,23,0,40,0.0,poor,298,0,8,1.2,0
29,male,bachelor's,single,0,developer,it,132637,on-site,4,11,64,0,14,0.89,average,232,4,48,7.6,1
26,female,master's,single,7,sales,marketing,86044,remote,1,22,7,0,6,0.36,average,227,6,3,2.8,0
50,male,bachelor's,married,12,manager,sales,85641,hybrid,4,18,1,0,48,0.15,average,151,0,3,8.0,0
25,male,phd,single,3,analyst,sales,137764,remote,1,49,17,0,11,0.39,average,271,12,27,8.9,0
33,female,bachelor's,single,7,manager,it,40689,remote,3,31,78,0,38,0.01,average,245,18,4,8.2,1
23,female,bachelor's,single,1,developer,it,39519,remote,3,0,60,1,48,0.08,good,274,6,2,3.0,0
48,male,bachelor's,married,12,sales,hr,111628,on-site,1,14,41,1,45,0.56,excellent,206,17,36,6.9,1
52,male,bachelor's,married,13,analyst,sales,108960,on-site,4,47,39,1,11,0.23,average,286,13,9,9.9,0
57,female,master's,single,2,analyst,sales,103157,remote,4,23,3,0,24,0.66,good,179,15,1,9.6,1
57,female,bachelor's,divorced,2,analyst,sales,130768,on-site,5,48,63,0,6,0.45,average,247,12,18,10.0,0
47,female,master's,single,3,developer,sales,134229,remote,5,25,38,0,39,0.07,good,252,14,19,5.9,0
48,female,master's,single,8,developer,it,124464,on-site,3,39,78,0,8,0.53,good,215,8,0,4.1,1
26,male,high school,single,8,developer,sales,81254,on-site,5,23,89,1,49,0.63,average,187,8,43,4.8,0
41,other,bachelor's,single,4,manager,sales,110310,remote,5,9,76,0,3,0.56,average,238,19,20,1.8,0
32,female,high school,single,6,analyst,hr,121273,on-site,5,5,9,0,13,0.26,average,173,19,22,7.1,0
31,female,bachelor's,married,13,developer,sales,117411,remote,3,1,33,0,42,0.03,good,164,15,14,3.1,0
59,female,bachelor's,married,12,developer,sales,128102,hybrid,5,33,90,0,43,0.42,average,213,7,37,8.2,0
27,female,phd,married,13,analyst,hr,39822,remote,1,17,26,0,29,0.66,poor,243,14,0,9.6,0
29,male,high school,married,8,analyst,it,82348,on-site,2,23,44,0,6,0.07,average,198,18,15,4.3,0
44,male,high school,married,0,sales,hr,70983,remote,2,11,87,0,8,0.92,poor,279,19,14,6.9,0
47,female,high school,single,12,manager,marketing,127735,on-site,5,23,94,0,6,0.34,poor,156,15,19,8.4,0
33,male,bachelor's,married,1,analyst,sales,61515,on-site,5,7,9,1,46,0.35,excellent,264,8,17,3.1,0
47,male,master's,married,13,analyst,it,95627,on-site,5,0,76,0,33,0.33,average,284,4,3,3.0,0
34,female,master's,divorced,5,manager,sales,55071,on-site,1,44,82,0,9,0.9,good,222,6,0,1.7,0
39,female,master's,single,2,analyst,it,148123,on-site,3,24,36,0,1,0.95,average,271,13,10,3.6,0
46,male,master's,single,10,developer,it,32610,on-site,2,9,2,0,10,0.89,average,218,19,24,9.0,1
54,female,bachelor's,married,11,analyst,hr,91357,hybrid,4,35,14,1,8,0.79,excellent,261,16,2,1.9,0
33,female,high school,married,10,analyst,hr,90103,remote,5,40,61,0,5,0.26,average,243,6,34,3.6,0
57,female,high school,single,13,developer,it,132034,remote,4,6,8,0,21,0.74,poor,268,16,20,8.7,0
25,female,master's,married,6,sales,sales,109964,on-site,1,28,66,0,13,0.29,good,230,9,43,8.5,0
26,male,master's,single,4,developer,sales,90110,on-site,3,25,3,1,15,0.38,good,254,7,17,2.0,0
58,male,bachelor's,divorced,9,developer,hr,92468,on-site,4,41,28,0,18,0.14,average,223,5,0,7.5,0
29,male,bachelor's,single,7,sales,it,116448,remote,5,34,28,0,5,0.53,average,152,1,3,4.3,0
49,female,bachelor's,single,12,developer,it,88459,hybrid,5,31,30,0,12,0.81,average,203,19,28,1.4,1
52,female,phd,single,0,sales,it,30310,remote,1,49,59,0,41,0.68,poor,221,19,14,1.4,0
30,female,high school,married,13,developer,it,130397,remote,5,39,21,0,31,0.38,average,260,8,13,3.9,0
50,female,master's,single,8,developer,sales,102846,on-site,4,31,81,0,2,0.67,average,162,18,10,8.4,1
35,female,bachelor's,married,13,developer,hr,60151,on-site,3,32,65,0,28,0.63,average,277,2,42,8.7,0
43,female,high school,married,10,sales,it,34067,on-site,5,17,43,0,32,0.54,good,235,0,22,8.8,0
32,male,master's,single,9,developer,it,114191,on-site,5,38,34,0,34,0.27,average,154,7,6,2.7,0
44,male,bachelor's,married,5,developer,marketing,36310,remote,4,21,11,0,33,0.03,good,267,5,45,6.2,0
22,female,master's,single,11,analyst,hr,117014,hybrid,3,14,21,0,14,0.04,poor,246,12,42,1.8,0
58,male,master's,single,4,sales,hr,122477,on-site,4,40,89,1,27,0.95,poor,183,13,17,8.6,0
42,male,bachelor's,single,7,analyst,hr,104948,remote,1,22,88,0,44,0.87,good,226,15,6,9.3,0
47,female,master's,single,11,manager,it,105593,on-site,5,40,31,0,12,0.24,good,283,10,8,7.6,1
57,male,bachelor's,married,11,developer,marketing,148771,remote,2,36,8,0,46,0.19,average,257,17,24,1.9,0
44,female,bachelor's,single,3,analyst,it,77774,on-site,1,12,63,0,11,0.3,average,279,11,21,3.5,0
22,male,master's,married,11,manager,sales,125140,on-site,2,21,58,0,33,0.57,poor,201,3,18,8.1,1
36,male,bachelor's,married,12,analyst,it,55238,remote,4,44,73,0,32,0.02,average,292,19,48,6.0,0
42,male,high school,married,8,manager,hr,109583,on-site,2,21,63,0,33,0.89,good,248,4,41,2.3,0
30,female,master's,divorced,4,manager,sales,52231,on-site,3,28,98,0,20,0.77,good,214,6,9,9.9,0
30,male,bachelor's,divorced,0,developer,sales,56499,remote,5,2,47,0,43,0.53,excellent,187,7,15,6.1,0
31,female,master's,married,7,developer,it,76068,on-site,3,18,52,0,45,0.87,average,159,13,32,2.0,0
47,female,master's,married,8,analyst,hr,57946,remote,3,43,31,0,46,0.55,average,247,18,5,3.8,0
56,female,bachelor's,single,4,developer,it,145749,remote,4,48,53,0,5,0.09,average,205,0,8,9.4,0
46,male,bachelor's,married,12,developer,marketing,125242,on-site,3,35,40,1,29,0.56,good,247,1,35,4.6,0
47,male,bachelor's,married,4,analyst,sales,90696,on-site,2,38,66,0,41,0.48,average,207,12,31,4.7,0
32,female,bachelor's,divorced,5,developer,it,56009,on-site,1,5,54,0,39,0.69,good,159,6,15,7.4,1
59,female,master's,single,8,analyst,it,35621,on-site,1,13,93,0,13,0.35,good,199,8,34,6.0,1
23,other,master's,single,4,developer,it,42838,on-site,1,27,34,0,26,0.36,average,277,19,34,3.5,0
28,male,high school,single,1,analyst,sales,105831,on-site,2,30,57,0,4,0.94,poor,235,16,10,6.3,0
39,female,bachelor's,married,2,sales,hr,106644,remote,5,44,68,0,19,0.92,excellent,264,10,31,1.8,0
48,male,phd,single,10,manager,it,45715,on-site,2,25,93,0,17,0.9,average,291,8,27,2.5,1
55,male,bachelor's,married,9,developer,marketing,85200,on-site,1,5,0,1,12,0.41,average,254,3,44,8.9,0
48,male,master's,married,2,analyst,it,99743,remote,5,41,8,0,42,0.75,good,215,7,29,2.4,0
38,male,master's,single,8,developer,it,139931,remote,4,2,48,0,13,0.94,poor,248,17,21,7.2,0
45,male,bachelor's,married,7,analyst,it,91587,hybrid,2,8,67,0,31,0.97,average,207,9,23,4.1,1
46,male,bachelor's,married,12,analyst,it,134945,remote,3,2,45,0,2,0.24,average,173,18,1,7.3,0
28,female,master's,single,12,analyst,hr,105059,on-site,3,16,83,0,32,0.21,poor,229,16,29,5.0,0
27,male,bachelor's,married,14,manager,sales,81745,hybrid,3,26,87,0,8,0.5,average,230,15,41,1.1,0
45,female,bachelor's,divorced,5,developer,it,146012,on-site,2,13,36,0,31,0.87,good,245,9,32,3.9,0
54,male,master's,divorced,4,analyst,it,143995,remote,4,36,76,0,49,0.53,good,291,8,49,7.2,0
50,male,master's,married,9,developer,it,94099,on-site,5,39,76,0,7,0.79,average,241,13,46,2.5,0
43,male,bachelor's,married,1,analyst,it,143411,on-site,2,46,18,0,19,0.47,poor,291,6,37,7.1,0
47,male,high school,single,8,manager,it,67644,remote,2,48,80,0,23,0.75,average,155,0,23,8.6,0
49,female,bachelor's,divorced,9,manager,it,54634,on-site,2,3,19,0,40,0.27,average,160,16,37,2.2,0
42,male,bachelor's,single,7,developer,it,134770,on-site,5,41,38,0,39,0.82,excellent,203,4,39,3.1,0
28,female,bachelor's,married,13,developer,sales,68324,remote,4,47,14,0,35,0.8,average,239,3,17,5.5,0
38,male,bachelor's,single,4,manager,it,48936,on-site,2,7,96,0,17,0.22,average,174,8,16,2.0,0
41,female,high school,single,5,developer,sales,92864,on-site,1,10,92,0,37,0.87,good,295,16,46,9.4,0
41,female,bachelor's,single,14,developer,it,50934,on-site,5,21,71,0,22,0.12,average,241,15,28,9.8,1
43,male,bachelor's,married,8,analyst,sales,145065,remote,4,32,20,0,4,0.77,excellent,205,12,48,6.1,0
49,male,bachelor's,married,0,developer,sales,67420,on-site,1,41,53,0,16,0.85,average,159,14,14,3.7,1
28,male,bachelor's,married,12,analyst,sales,101982,on-site,2,43,9,0,32,0.83,good,249,14,9,3.9,0
22,female,bachelor's,single,3,manager,it,55805,on-site,1,31,48,1,47,0.24,good,187,14,14,4.8,0
53,male,master's,married,4,analyst,it,101519,on-site,3,23,0,0,16,0.08,good,255,1,37,8.7,1
34,female,high school,single,8,developer,sales,110495,on-site,4,1,31,0,22,0.03,average,260,7,16,8.3,1
51,female,bachelor's,single,11,analyst,hr,63520,remote,4,30,87,0,13,0.02,excellent,271,6,21,9.1,1
